Date,Open,High,Low,Close,Adj Close,Volume
11/08/1981,0.441964,0.441964,0.4375,0.4375,0.357987,17864000
12/08/1981,0.430804,0.430804,0.428571,0.428571,0.350681,6568800
13/08/1981,0.417411,0.417411,0.415179,0.415179,0.339723,6871200
14/08/1981,0.412946,0.412946,0.408482,0.408482,0.334243,6048000
17/08/1981,0.399554,0.399554,0.395089,0.395089,0.323284,4726400
18/08/1981,0.390625,0.390625,0.386161,0.386161,0.315978,4250400
19/08/1981,0.386161,0.386161,0.381696,0.381696,0.312325,5168800
20/08/1981,0.386161,0.388393,0.386161,0.386161,0.315978,4278400
21/08/1981,0.363839,0.363839,0.359375,0.359375,0.294061,10477600
24/08/1981,0.339286,0.339286,0.337054,0.337054,0.275796,5768000
25/08/1981,0.345982,0.348214,0.345982,0.345982,0.283102,10175200
26/08/1981,0.341518,0.341518,0.339286,0.339286,0.277623,8400000
27/08/1981,0.341518,0.34375,0.341518,0.341518,0.279449,6479200
28/08/1981,0.359375,0.361607,0.359375,0.359375,0.294061,9508800
31/08/1981,0.359375,0.361607,0.359375,0.359375,0.294061,10236800
01/09/1981,0.381696,0.383929,0.381696,0.381696,0.312325,9256800
02/09/1981,0.388393,0.390625,0.388393,0.388393,0.317805,4844000
03/09/1981,0.372768,0.372768,0.368304,0.368304,0.301367,9368800
04/09/1981,0.366071,0.366071,0.363839,0.363839,0.297714,3813600
08/09/1981,0.354911,0.354911,0.352679,0.352679,0.288581,6361600
09/09/1981,0.352679,0.354911,0.352679,0.352679,0.288581,7632800
10/09/1981,0.354911,0.357143,0.354911,0.354911,0.290408,8702400
11/09/1981,0.352679,0.352679,0.350446,0.350446,0.286755,4384800
14/09/1981,0.341518,0.341518,0.339286,0.339286,0.277623,6921600
15/09/1981,0.332589,0.332589,0.330357,0.330357,0.270317,4877600
16/09/1981,0.325893,0.325893,0.323661,0.323661,0.264838,4838400
17/09/1981,0.316964,0.316964,0.314732,0.314732,0.257532,4844000
18/09/1981,0.316964,0.319196,0.316964,0.316964,0.259358,6580000
21/09/1981,0.319196,0.321429,0.319196,0.319196,0.261185,12258400
22/09/1981,0.303571,0.303571,0.301339,0.301339,0.246573,11855200
23/09/1981,0.299107,0.299107,0.294643,0.294643,0.241093,7050400
24/09/1981,0.294643,0.294643,0.292411,0.292411,0.239267,4575200
25/09/1981,0.258929,0.258929,0.254464,0.254464,0.208217,8652000
28/09/1981,0.256696,0.258929,0.256696,0.256696,0.210043,22932000
29/09/1981,0.270089,0.272321,0.270089,0.270089,0.221002,23671200
30/09/1981,0.272321,0.274554,0.272321,0.272321,0.222829,12499200
01/10/1981,0.272321,0.274554,0.272321,0.272321,0.222829,15282400
02/10/1981,0.294643,0.296875,0.294643,0.294643,0.241093,11261600
05/10/1981,0.303571,0.308036,0.303571,0.303571,0.248399,10774400
06/10/1981,0.303571,0.303571,0.301339,0.301339,0.246573,7089600
07/10/1981,0.319196,0.323661,0.319196,0.319196,0.261185,9710400
08/10/1981,0.330357,0.332589,0.330357,0.330357,0.270317,7772800
09/10/1981,0.332589,0.337054,0.332589,0.332589,0.272143,13630400
12/10/1981,0.34375,0.345982,0.34375,0.34375,0.281276,6837600
13/10/1981,0.34375,0.348214,0.34375,0.34375,0.281276,11048800
14/10/1981,0.325893,0.325893,0.323661,0.323661,0.264838,7744800
15/10/1981,0.330357,0.332589,0.330357,0.330357,0.270317,7358400
16/10/1981,0.328125,0.328125,0.325893,0.325893,0.266664,9116800
19/10/1981,0.332589,0.334821,0.332589,0.332589,0.272143,5146400
20/10/1981,0.350446,0.352679,0.350446,0.350446,0.286755,8932000
21/10/1981,0.350446,0.352679,0.350446,0.350446,0.286755,19224800
22/10/1981,0.350446,0.350446,0.348214,0.348214,0.284929,8069600
23/10/1981,0.341518,0.341518,0.339286,0.339286,0.277623,6977600
26/10/1981,0.339286,0.341518,0.339286,0.339286,0.277623,6820800
27/10/1981,0.345982,0.350446,0.345982,0.345982,0.283102,21397600
28/10/1981,0.357143,0.359375,0.357143,0.357143,0.292234,11043200
29/10/1981,0.354911,0.354911,0.352679,0.352679,0.288581,7621600
30/10/1981,0.357143,0.359375,0.357143,0.357143,0.292234,13182400
02/11/1981,0.357143,0.359375,0.357143,0.357143,0.292234,9228800
03/11/1981,0.354911,0.354911,0.352679,0.352679,0.288581,7095200
04/11/1981,0.345982,0.345982,0.34375,0.34375,0.281276,5952800
05/11/1981,0.321429,0.321429,0.319196,0.319196,0.261185,5840800
06/11/1981,0.321429,0.323661,0.321429,0.321429,0.263011,6148800
09/11/1981,0.325893,0.328125,0.325893,0.325893,0.266664,5096000
10/11/1981,0.328125,0.330357,0.328125,0.328125,0.26849,4188800
11/11/1981,0.337054,0.339286,0.337054,0.337054,0.275796,6860000
12/11/1981,0.348214,0.350446,0.348214,0.348214,0.284929,9979200
13/11/1981,0.325893,0.325893,0.323661,0.323661,0.264838,5252800
16/11/1981,0.321429,0.321429,0.319196,0.319196,0.261185,5639200
17/11/1981,0.325893,0.328125,0.325893,0.325893,0.266664,8853600
18/11/1981,0.337054,0.339286,0.337054,0.337054,0.275796,7285600
19/11/1981,0.337054,0.339286,0.337054,0.337054,0.275796,10001600
20/11/1981,0.339286,0.341518,0.339286,0.339286,0.277623,9525600
23/11/1981,0.328125,0.328125,0.323661,0.323661,0.264838,5740000
24/11/1981,0.323661,0.323661,0.321429,0.321429,0.263011,5538400
25/11/1981,0.328125,0.330357,0.328125,0.328125,0.26849,13137600
27/11/1981,0.337054,0.339286,0.337054,0.337054,0.275796,9312800
30/11/1981,0.334821,0.334821,0.332589,0.332589,0.272143,5992000
01/12/1981,0.332589,0.334821,0.332589,0.332589,0.272143,5846400
02/12/1981,0.334821,0.337054,0.334821,0.334821,0.27397,9391200
03/12/1981,0.332589,0.332589,0.330357,0.330357,0.270317,5107200
04/12/1981,0.339286,0.341518,0.339286,0.339286,0.277623,34288800
07/12/1981,0.341518,0.34375,0.341518,0.341518,0.279449,14823200
08/12/1981,0.339286,0.339286,0.334821,0.334821,0.27397,12656000
09/12/1981,0.337054,0.339286,0.337054,0.337054,0.275796,8568000
10/12/1981,0.337054,0.339286,0.337054,0.337054,0.275796,9352000
11/12/1981,0.337054,0.339286,0.334821,0.334821,0.27397,19023200
14/12/1981,0.328125,0.328125,0.323661,0.323661,0.264838,6311200
15/12/1981,0.332589,0.334821,0.332589,0.332589,0.272143,7828800
16/12/1981,0.348214,0.350446,0.348214,0.348214,0.284929,16363200
17/12/1981,0.377232,0.379464,0.377232,0.377232,0.308673,12863200
18/12/1981,0.408482,0.410714,0.408482,0.408482,0.334243,17931200
21/12/1981,0.392857,0.392857,0.390625,0.390625,0.319631,14100800
22/12/1981,0.397321,0.399554,0.397321,0.397321,0.325111,13456800
23/12/1981,0.390625,0.390625,0.388393,0.388393,0.317805,7224000
24/12/1981,0.390625,0.392857,0.390625,0.390625,0.319631,7229600
28/12/1981,0.377232,0.377232,0.372768,0.372768,0.30502,9144800
29/12/1981,0.379464,0.383929,0.379464,0.379464,0.310499,6059200
